filled_zip,ZIP,total,me_total,vita_eligible,vita_per_capita,id,City,State,County,Org ID,United Way,#e-filed returns,filled_zip
64062,64062,2198.0,202.0,885.0,0.402638762511374,8600000US64062,Lawson,MO,Ray,27240F,United Way of Greater Kansas City,3.0,64062
64063,64063,8126.0,233.0,3504.0,0.4312084666502584,8600000US64063,Lees Summit,MO,Jackson,27240F,United Way of Greater Kansas City,30.0,64063
64064,64064,7077.0,183.0,1985.0,0.2804860816730253,8600000US64064,Lees Summit,MO,Jackson,27240F,United Way of Greater Kansas City,13.0,64064
64068,64068,14018.0,368.0,5205.0,0.3713083178770153,8600000US64068,Liberty,MO,Clay,27240F,United Way of Greater Kansas City,28.0,64068
64070,64070,1327.0,133.0,487.0,0.3669932177844762,8600000US64070,Lone Jack,MO,Jackson,27240F,United Way of Greater Kansas City,1.0,64070
64075,64075,4488.0,166.0,1911.0,0.4258021390374331,8600000US64075,Oak Grove,MO,Jackson,27240F,United Way of Greater Kansas City,5.0,64075
64076,64076,3709.0,244.0,1883.0,0.5076840118630359,8600000US64076,Odessa,MO,Lafayette,27240F,United Way of Greater Kansas City,3.0,64076
64077,64077,681.0,91.0,287.0,0.42143906020558,8600000US64077,Orrick,MO,Ray,27240F,United Way of Greater Kansas City,1.0,64077
64078,64078,3749.0,236.0,1468.0,0.3915710856228327,8600000US64078,Peculiar,MO,Cass,27240F,United Way of Greater Kansas City,5.0,64078
64079,64079,5172.0,261.0,1813.0,0.3505413766434648,8600000US64079,Platte City,MO,Platte,27240F,United Way of Greater Kansas City,2.0,64079
64080,64080,4737.0,213.0,1706.0,0.3601435507705299,8600000US64080,Pleasant Hill,MO,Cass,27460F,Pleasant Hill Community United Way,3.0,64080
64081,64081,9489.0,321.0,3034.0,0.3197386447465486,8600000US64081,Lees Summit,MO,Jackson,27240F,United Way of Greater Kansas City,10.0,64081
64082,64082,5590.0,174.0,979.0,0.1751341681574239,8600000US64082,Lees Summit,MO,Jackson,27240F,United Way of Greater Kansas City,11.0,64082
64083,64083,9199.0,291.0,3232.0,0.3513425372323078,8600000US64083,Raymore,MO,Cass,27240F,United Way of Greater Kansas City,15.0,64083
64085,64085,3407.0,228.0,1777.0,0.521573231582037,8600000US64085,Richmond,MO,Ray,27240F,United Way of Greater Kansas City,1.0,64085
64086,64086,8741.0,208.0,2614.0,0.299050451893376,8600000US64086,Lees Summit,MO,Jackson,27240F,United Way of Greater Kansas City,23.0,64086
64088,64088,529.0,93.0,222.0,0.4196597353497164,8600000US64088,Sibley,MO,Jackson,27240F,United Way of Greater Kansas City,2.0,64088
64089,64089,4782.0,238.0,1377.0,0.2879548306148055,8600000US64089,Smithville,MO,Clay,27240F,United Way of Greater Kansas City,5.0,64089
64093,64093,10406.0,513.0,5703.0,0.5480492023832404,8600000US64093,Warrensburg,MO,Johnson,27550F,Johnson County United Way,15.0,64093
64101,64101,15.0,23.0,0.0,0.0,8600000US64101,Kansas City,MO,Jackson,27240F,United Way of Greater Kansas City,1.0,64101
64105,64105,3660.0,243.0,1866.0,0.5098360655737705,8600000US64105,Kansas City,MO,Jackson,27240F,United Way of Greater Kansas City,23.0,64105
64106,64106,4320.0,290.0,2846.0,0.6587962962962963,8600000US64106,Kansas City,MO,Jackson,27240F,United Way of Greater Kansas City,20.0,64106
64108,64108,4416.0,204.0,2481.0,0.5618206521739131,8600000US64108,Kansas City,MO,Jackson,27240F,United Way of Greater Kansas City,27.0,64108
64109,64109,4672.0,222.0,3367.0,0.7206763698630136,8600000US64109,Kansas City,MO,Jackson,27240F,United Way of Greater Kansas City,25.0,64109
64110,64110,7000.0,257.0,4292.0,0.6131428571428571,8600000US64110,Kansas City,MO,Jackson,27240F,United Way of Greater Kansas City,28.0,64110
64111,64111,10084.0,380.0,5942.0,0.5892502975009917,8600000US64111,Kansas City,MO,Jackson,27240F,United Way of Greater Kansas City,62.0,64111
64112,64112,4833.0,298.0,1901.0,0.393337471549762,8600000US64112,Kansas City,MO,Jackson,27240F,United Way of Greater Kansas City,20.0,64112
64113,64113,4884.0,162.0,932.0,0.1908271908271908,8600000US64113,Kansas City,MO,Jackson,27240F,United Way of Greater Kansas City,5.0,64113
64114,64114,12470.0,382.0,5779.0,0.4634322373696872,8600000US64114,Kansas City,MO,Jackson,27240F,United Way of Greater Kansas City,46.0,64114
64116,64116,7512.0,393.0,4288.0,0.5708200212992546,8600000US64116,Kansas City,MO,Clay,27240F,United Way of Greater Kansas City,31.0,64116
64117,64117,5716.0,291.0,3732.0,0.6529041287613716,8600000US64117,Kansas City,MO,Clay,27240F,United Way of Greater Kansas City,17.0,64117
64118,64118,16755.0,497.0,8701.0,0.5193076693524321,8600000US64118,Kansas City,MO,Clay,27240F,United Way of Greater Kansas City,45.0,64118
64119,64119,11358.0,375.0,4820.0,0.4243704877619299,8600000US64119,Kansas City,MO,Clay,27240F,United Way of Greater Kansas City,38.0,64119
64120,64120,166.0,51.0,118.0,0.7108433734939759,8600000US64120,Kansas City,MO,Jackson,27240F,United Way of Greater Kansas City,3.0,64120
64123,64123,3406.0,266.0,2543.0,0.7466236054022314,8600000US64123,Kansas City,MO,Jackson,27240F,United Way of Greater Kansas City,29.0,64123
64124,64124,4213.0,296.0,3286.0,0.7799667695229053,8600000US64124,Kansas City,MO,Jackson,27240F,United Way of Greater Kansas City,31.0,64124
64125,64125,598.0,87.0,454.0,0.7591973244147158,8600000US64125,Kansas City,MO,Jackson,27240F,United Way of Greater Kansas City,1.0,64125
64126,64126,2265.0,211.0,1791.0,0.7907284768211921,8600000US64126,Kansas City,MO,Jackson,27240F,United Way of Greater Kansas City,10.0,64126
64127,64127,6336.0,318.0,5207.0,0.8218118686868687,8600000US64127,Kansas City,MO,Jackson,27240F,United Way of Greater Kansas City,18.0,64127
64128,64128,4931.0,254.0,3919.0,0.79476779557899,8600000US64128,Kansas City,MO,Jackson,27240F,United Way of Greater Kansas City,15.0,64128
64129,64129,3803.0,270.0,2675.0,0.7033920589008678,8600000US64129,Kansas City,MO,Jackson,27240F,United Way of Greater Kansas City,18.0,64129
64130,64130,8550.0,381.0,6467.0,0.7563742690058479,8600000US64130,Kansas City,MO,Jackson,27240F,United Way of Greater Kansas City,24.0,64130
64131,64131,10423.0,434.0,6412.0,0.6151779717931498,8600000US64131,Kansas City,MO,Jackson,27240F,United Way of Greater Kansas City,33.0,64131
64132,64132,5455.0,354.0,3991.0,0.7316223648029331,8600000US64132,Kansas City,MO,Jackson,27240F,United Way of Greater Kansas City,17.0,64132
64133,64133,14822.0,458.0,8401.0,0.5667926055862906,8600000US64133,Kansas City,MO,Jackson,27240F,United Way of Greater Kansas City,53.0,64133
64134,64134,8967.0,334.0,6035.0,0.6730233076837292,8600000US64134,Kansas City,MO,Jackson,27240F,United Way of Greater Kansas City,31.0,64134
64136,64136,1013.0,192.0,562.0,0.5547877591312932,8600000US64136,Kansas City,MO,Jackson,27240F,United Way of Greater Kansas City,3.0,64136
64137,64137,4314.0,203.0,2416.0,0.5600370885489105,8600000US64137,Kansas City,MO,Jackson,27240F,United Way of Greater Kansas City,11.0,64137
64138,64138,10485.0,324.0,6395.0,0.6099189318073438,8600000US64138,Kansas City,MO,Jackson,27240F,United Way of Greater Kansas City,33.0,64138
64139,64139,717.0,130.0,197.0,0.2747559274755927,8600000US64139,Kansas City,MO,Jackson,27240F,United Way of Greater Kansas City,3.0,64139
64146,64146,747.0,131.0,323.0,0.4323962516733601,8600000US64146,Kansas City,MO,Jackson,27240F,United Way of Greater Kansas City,1.0,64146
64149,64149,151.0,48.0,63.0,0.4172185430463576,8600000US64149,Kansas City,MO,Jackson,27240F,United Way of Greater Kansas City,1.0,64149
64150,64150,1506.0,145.0,1011.0,0.6713147410358565,8600000US64150,Riverside,MO,Platte,27240F,United Way of Greater Kansas City,7.0,64150
64151,64151,11194.0,370.0,4457.0,0.3981597284259425,8600000US64151,Kansas City,MO,Platte,27240F,United Way of Greater Kansas City,24.0,64151
64152,64152,10757.0,307.0,3261.0,0.3031514362740541,8600000US64152,Kansas City,MO,Platte,27240F,United Way of Greater Kansas City,19.0,64152
64153,64153,2402.0,175.0,889.0,0.3701082431307244,8600000US64153,Kansas City,MO,Platte,27240F,United Way of Greater Kansas City,5.0,64153
64154,64154,4511.0,226.0,1610.0,0.3569053424961206,8600000US64154,Kansas City,MO,Platte,27240F,United Way of Greater Kansas City,9.0,64154
64155,64155,8722.0,296.0,2721.0,0.3119697317129098,8600000US64155,Kansas City,MO,Clay,27240F,United Way of Greater Kansas City,8.0,64155
64156,64156,2806.0,185.0,629.0,0.2241625089094797,8600000US64156,Kansas City,MO,Clay,27240F,United Way of Greater Kansas City,3.0,64156
64157,64157,6403.0,191.0,1123.0,0.1753865375605185,8600000US64157,Kansas City,MO,Clay,27240F,United Way of Greater Kansas City,12.0,64157
64158,64158,1915.0,184.0,686.0,0.3582245430809399,8600000US64158,Kansas City,MO,Clay,27240F,United Way of Greater Kansas City,8.0,64158
64163,64163,386.0,81.0,220.0,0.5699481865284974,8600000US64163,Kansas City,MO,Platte,27240F,United Way of Greater Kansas City,2.0,64163
64401,64401,483.0,76.0,195.0,0.4037267080745341,8600000US64401,Agency,MO,Buchanan,27490U,United Way of Greater St. Joseph,1.0,64401
64423,64423,316.0,42.0,123.0,0.3892405063291139,8600000US64423,Barnard,MO,Nodaway,27400F,United Way of Nodaway County,1.0,64423
64424,64424,1744.0,115.0,1085.0,0.6221330275229358,8600000US64424,Bethany,MO,Harrison,17455F,United Way of Wapello County,2.0,64424
64429,64429,3849.0,217.0,2121.0,0.5510522213561965,8600000US64429,Cameron,MO,Clinton,27490U,United Way of Greater St. Joseph,5.0,64429
64434,64434,202.0,44.0,96.0,0.4752475247524752,8600000US64434,Conception Junction,MO,Nodaway,27400F,United Way of Nodaway County,1.0,64434
64444,64444,503.0,91.0,188.0,0.3737574552683896,8600000US64444,Edgerton,MO,Platte,27240F,United Way of Greater Kansas City,1.0,64444
64455,64455,164.0,36.0,85.0,0.5182926829268293,8600000US64455,Graham,MO,Nodaway,27400F,United Way of Nodaway County,1.0,64455
64465,64465,1891.0,168.0,884.0,0.4674775251189846,8600000US64465,Lathrop,MO,Clinton,27490U,United Way of Greater St. Joseph,3.0,64465
64468,64468,5751.0,253.0,3817.0,0.6637106590158234,8600000US64468,Maryville,MO,Nodaway,27400F,United Way of Nodaway County,8.0,64468
64474,64474,315.0,61.0,151.0,0.4793650793650794,8600000US64474,Osborn,MO,DeKalb,27490U,United Way of Greater St. Joseph,1.0,64474
64481,64481,354.0,41.0,251.0,0.7090395480225988,8600000US64481,Ridgeway,MO,Harrison,17455F,United Way of Wapello County,1.0,64481
64485,64485,3080.0,200.0,1753.0,0.5691558441558442,8600000US64485,Savannah,MO,Andrew,27490U,United Way of Greater St. Joseph,1.0,64485
64492,64492,727.0,104.0,254.0,0.3493810178817056,8600000US64492,Trimble,MO,Clinton,27490U,United Way of Greater St. Joseph,2.0,64492
64501,64501,4492.0,275.0,3365.0,0.7491095280498664,8600000US64501,Saint Joseph,MO,Buchanan,27490U,United Way of Greater St. Joseph,10.0,64501
64503,64503,4820.0,295.0,2875.0,0.5964730290456431,8600000US64503,Saint Joseph,MO,Buchanan,27490U,United Way of Greater St. Joseph,9.0,64503
64504,64504,4237.0,207.0,2475.0,0.5841397215010621,8600000US64504,Saint Joseph,MO,Buchanan,27490U,United Way of Greater St. Joseph,14.0,64504
64505,64505,5130.0,252.0,2781.0,0.5421052631578948,8600000US64505,Saint Joseph,MO,Buchanan,27490U,United Way of Greater St. Joseph,8.0,64505
64506,64506,9061.0,318.0,4639.0,0.5119743957620572,8600000US64506,Saint Joseph,MO,Buchanan,27490U,United Way of Greater St. Joseph,11.0,64506
64507,64507,5061.0,321.0,2620.0,0.5176842521240862,8600000US64507,Saint Joseph,MO,Buchanan,27490U,United Way of Greater St. Joseph,20.0,64507
64601,64601,4653.0,174.0,2875.0,0.6178809370298732,8600000US64601,Chillicothe,MO,Livingston,27547F,United Way of Grundy County,2.0,64601
64624,64624,683.0,76.0,429.0,0.6281112737920937,8600000US64624,Braymer,MO,Caldwell,27240F,United Way of Greater Kansas City,2.0,64624
64628,64628,2402.0,127.0,1587.0,0.660699417152373,8600000US64628,Brookfield,MO,Linn,27310F,United Way of Northeast Missouri,1.0,64628
64633,64633,1937.0,147.0,1195.0,0.6169334021683015,8600000US64633,Carrollton,MO,Carroll,27375F,United Way of Saline County,4.0,64633
64640,64640,1175.0,96.0,699.0,0.5948936170212766,8600000US64640,Gallatin,MO,Daviess,27490U,United Way of Greater St. Joseph,2.0,64640
64644,64644,1294.0,107.0,707.0,0.5463678516228748,8600000US64644,Hamilton,MO,Caldwell,27490U,United Way of Greater St. Joseph,1.0,64644
64670,64670,333.0,54.0,167.0,0.5015015015015015,8600000US64670,Pattonsburg,MO,Daviess,27490U,United Way of Greater St. Joseph,1.0,64670
64683,64683,3151.0,167.0,1935.0,0.6140907648365598,8600000US64683,Trenton,MO,Grundy,27547F,United Way of Grundy County,2.0,64683
64701,64701,5536.0,254.0,2868.0,0.5180635838150289,8600000US64701,Harrisonville,MO,Cass,27240F,United Way of Greater Kansas City,13.0,64701
64720,64720,1433.0,141.0,776.0,0.5415212840195395,8600000US64720,Adrian,MO,Bates,27240F,United Way of Greater Kansas City,2.0,64720
64730,64730,2751.0,211.0,1793.0,0.6517629952744457,8600000US64730,Butler,MO,Bates,27090F,"Henry County United Way, Inc.",5.0,64730
64734,64734,759.0,85.0,246.0,0.3241106719367589,8600000US64734,Cleveland,MO,Cass,27240F,United Way of Greater Kansas City,1.0,64734
64735,64735,5685.0,229.0,3546.0,0.6237467018469657,8600000US64735,Clinton,MO,Henry,27090F,"Henry County United Way, Inc.",1.0,64735
64742,64742,940.0,97.0,474.0,0.5042553191489362,8600000US64742,Drexel,MO,Cass,18425F,United Way of Paola,1.0,64742
64746,64746,561.0,84.0,307.0,0.5472370766488414,8600000US64746,Freeman,MO,Cass,27240F,United Way of Greater Kansas City,2.0,64746
64747,64747,1465.0,130.0,829.0,0.5658703071672355,8600000US64747,Garden City,MO,Cass,27240F,United Way of Greater Kansas City,2.0,64747
64755,64755,994.0,116.0,487.0,0.4899396378269617,8600000US64755,Jasper,MO,Jasper,27030F,Carthage Area United Way,1.0,64755
64759,64759,3161.0,194.0,2001.0,0.6330275229357798,8600000US64759,Lamar,MO,Barton,27030F,Carthage Area United Way,1.0,64759
64762,64762,630.0,82.0,408.0,0.6476190476190476,8600000US64762,Liberal,MO,Barton,27430F,United Way of Vernon County,1.0,64762
64769,64769,252.0,46.0,139.0,0.5515873015873016,8600000US64769,Mindenmines,MO,Barton,27220F,United Way of Southwest Missouri and Southeast Kansas,1.0,64769
64772,64772,5501.0,255.0,3527.0,0.6411561534266497,8600000US64772,Nevada,MO,Vernon,27430F,United Way of Vernon County,2.0,64772
64776,64776,1667.0,141.0,1143.0,0.6856628674265147,8600000US64776,Osceola,MO,Saint Clair,27090F,"Henry County United Way, Inc.",2.0,64776
64778,64778,228.0,56.0,128.0,0.5614035087719298,8600000US64778,Richards,MO,Vernon,27430F,United Way of Vernon County,3.0,64778
64779,64779,993.0,95.0,673.0,0.6777442094662638,8600000US64779,Rich Hill,MO,Bates,27430F,United Way of Vernon County,2.0,64779
64801,64801,15229.0,554.0,9804.0,0.6437717512640357,8600000US64801,Joplin,MO,Jasper,27220F,United Way of Southwest Missouri and Southeast Kansas,25.0,64801
64804,64804,14024.0,542.0,7903.0,0.563533941814033,8600000US64804,Joplin,MO,Jasper,27220F,United Way of Southwest Missouri and Southeast Kansas,28.0,64804
64831,64831,2233.0,236.0,1316.0,0.5893416927899686,8600000US64831,Anderson,MO,McDonald,04080F,United Way of Northwest Arkansas,4.0,64831
64834,64834,3459.0,257.0,1665.0,0.4813529921942758,8600000US64834,Carl Junction,MO,Jasper,27220F,United Way of Southwest Missouri and Southeast Kansas,4.0,64834
64836,64836,8598.0,405.0,5479.0,0.6372412188881135,8600000US64836,Carthage,MO,Jasper,27030F,Carthage Area United Way,8.0,64836
64841,64841,198.0,49.0,79.0,0.398989898989899,8600000US64841,Duenweg,MO,Jasper,27220F,United Way of Southwest Missouri and Southeast Kansas,2.0,64841
64843,64843,1339.0,169.0,881.0,0.6579536967886482,8600000US64843,Goodman,MO,McDonald,27220F,United Way of Southwest Missouri and Southeast Kansas,2.0,64843
64844,64844,1803.0,189.0,1253.0,0.694952856350527,8600000US64844,Granby,MO,Newton,27220F,United Way of Southwest Missouri and Southeast Kansas,8.0,64844
64850,64850,8680.0,356.0,5218.0,0.6011520737327188,8600000US64850,Neosho,MO,Newton,27220F,United Way of Southwest Missouri and Southeast Kansas,36.0,64850
64854,64854,1469.0,173.0,1053.0,0.7168141592920354,8600000US64854,Noel,MO,McDonald,04080F,United Way of Northwest Arkansas,2.0,64854
64855,64855,962.0,118.0,427.0,0.4438669438669438,8600000US64855,Oronogo,MO,Jasper,27220F,United Way of Southwest Missouri and Southeast Kansas,2.0,64855
64856,64856,1580.0,193.0,1135.0,0.7183544303797469,8600000US64856,Pineville,MO,McDonald,04080F,United Way of Northwest Arkansas,3.0,64856
64861,64861,358.0,124.0,267.0,0.7458100558659218,8600000US64861,Rocky Comfort,MO,McDonald,04080F,United Way of Northwest Arkansas,1.0,64861
64865,64865,2288.0,202.0,1377.0,0.6018356643356644,8600000US64865,Seneca,MO,Newton,27220F,United Way of Southwest Missouri and Southeast Kansas,6.0,64865
64866,64866,407.0,73.0,299.0,0.7346437346437347,8600000US64866,Stark City,MO,Newton,27220F,United Way of Southwest Missouri and Southeast Kansas,1.0,64866
64870,64870,5762.0,337.0,3438.0,0.596667823672336,8600000US64870,Webb City,MO,Jasper,27220F,United Way of Southwest Missouri and Southeast Kansas,11.0,64870
65001,65001,115.0,36.0,62.0,0.5391304347826087,8600000US65001,Argyle,MO,Osage,27210F,United Way of Central Missouri,1.0,65001
65010,65010,2432.0,198.0,894.0,0.3675986842105263,8600000US65010,Ashland,MO,Boone,27100F,"Heart of Missouri United Way, Inc.",1.0,65010
65014,65014,1027.0,139.0,664.0,0.6465433300876339,8600000US65014,Bland,MO,Gasconade,27500F,"United Way of Greater St. Louis, Inc.",1.0,65014
65016,65016,572.0,86.0,209.0,0.3653846153846153,8600000US65016,Bonnots Mill,MO,Osage,27240F,United Way of Greater Kansas City,1.0,65016
65017,65017,474.0,106.0,357.0,0.7531645569620253,8600000US65017,Brumley,MO,Miller,27210F,United Way of Central Missouri,2.0,65017
65018,65018,2922.0,143.0,1418.0,0.4852840520191649,8600000US65018,California,MO,Moniteau,27210F,United Way of Central Missouri,1.0,65018
65020,65020,5304.0,376.0,2819.0,0.5314856711915535,8600000US65020,Camdenton,MO,Camden,27210F,United Way of Central Missouri,2.0,65020
65026,65026,4618.0,278.0,2993.0,0.648116067561715,8600000US65026,Eldon,MO,Miller,27210F,United Way of Central Missouri,3.0,65026
65041,65041,2362.0,136.0,1266.0,0.5359864521591872,8600000US65041,Hermann,MO,Gasconade,27500F,"United Way of Greater St. Louis, Inc.",1.0,65041
65043,65043,4127.0,309.0,1994.0,0.4831596801550763,8600000US65043,Holts Summit,MO,Callaway,27210F,United Way of Central Missouri,3.0,65043
65049,65049,2929.0,244.0,1443.0,0.492659610788665,8600000US65049,Lake Ozark,MO,Camden,27210F,United Way of Central Missouri,1.0,65049
65052,65052,1272.0,166.0,589.0,0.4630503144654088,8600000US65052,Linn Creek,MO,Camden,27210F,United Way of Central Missouri,1.0,65052
65063,65063,1236.0,169.0,437.0,0.3535598705501618,8600000US65063,New Bloomfield,MO,Callaway,27140F,Callaway County United Way,1.0,65063
65066,65066,2428.0,177.0,1349.0,0.5556013179571664,8600000US65066,Owensville,MO,Gasconade,27500F,"United Way of Greater St. Louis, Inc.",1.0,65066
65072,65072,684.0,135.0,407.0,0.5950292397660819,8600000US65072,Rocky Mount,MO,Morgan,27210F,United Way of Central Missouri,3.0,65072
65078,65078,1428.0,208.0,1015.0,0.7107843137254902,8600000US65078,Stover,MO,Morgan,27520F,United Way of Pettis County,1.0,65078
65079,65079,1766.0,187.0,1045.0,0.5917327293318233,8600000US65079,Sunrise Beach,MO,Camden,27210F,United Way of Central Missouri,2.0,65079
65081,65081,1172.0,127.0,745.0,0.6356655290102389,8600000US65081,Tipton,MO,Moniteau,27210F,United Way of Central Missouri,1.0,65081
65082,65082,378.0,86.0,195.0,0.5158730158730159,8600000US65082,Tuscumbia,MO,Miller,27210F,United Way of Central Missouri,1.0,65082
65084,65084,2362.0,224.0,1563.0,0.661727349703641,8600000US65084,Versailles,MO,Morgan,27210F,United Way of Central Missouri,1.0,65084
65101,65101,10799.0,394.0,5917.0,0.547921103805908,8600000US65101,Jefferson City,MO,Cole,27210F,United Way of Central Missouri,4.0,65101
65109,65109,16456.0,413.0,7844.0,0.4766650461837627,8600000US65109,Jefferson City,MO,Cole,27210F,United Way of Central Missouri,12.0,65109
65201,65201,17189.0,520.0,11297.0,0.6572226423875734,8600000US65201,Columbia,MO,Boone,27100F,"Heart of Missouri United Way, Inc.",19.0,65201
65202,65202,19315.0,532.0,10575.0,0.5475019414962464,8600000US65202,Columbia,MO,Boone,27100F,"Heart of Missouri United Way, Inc.",14.0,65202
65203,65203,24263.0,513.0,11292.0,0.4653999917569962,8600000US65203,Columbia,MO,Boone,27100F,"Heart of Missouri United Way, Inc.",30.0,65203
65233,65233,4264.0,189.0,2354.0,0.5520637898686679,8600000US65233,Boonville,MO,Cooper,27100F,"Heart of Missouri United Way, Inc.",2.0,65233
65251,65251,7133.0,403.0,3854.0,0.5403056217580261,8600000US65251,Fulton,MO,Callaway,27140F,Callaway County United Way,11.0,65251
65259,65259,1061.0,112.0,523.0,0.4929311969839773,8600000US65259,Huntsville,MO,Randolph,27420F,United Way of Randolph County,1.0,65259
65263,65263,677.0,68.0,464.0,0.6853766617429837,8600000US65263,Madison,MO,Monroe,27420F,United Way of Randolph County,2.0,65263
65265,65265,5941.0,304.0,4078.0,0.6864164282107389,8600000US65265,Mexico,MO,Audrain,27410F,United Way of Audrain County,3.0,65265
65270,65270,5902.0,285.0,3813.0,0.6460521856997627,8600000US65270,Moberly,MO,Randolph,27420F,United Way of Randolph County,3.0,65270
65281,65281,918.0,77.0,626.0,0.681917211328976,8600000US65281,Salisbury,MO,Chariton,27420F,United Way of Randolph County,1.0,65281
65284,65284,821.0,108.0,372.0,0.4531059683313033,8600000US65284,Sturgeon,MO,Boone,27100F,"Heart of Missouri United Way, Inc.",1.0,65284
65301,65301,13097.0,333.0,8286.0,0.6326639688478277,8600000US65301,Sedalia,MO,Pettis,27520F,United Way of Pettis County,3.0,65301
65305,65305,971.0,102.0,629.0,0.6477857878475798,8600000US65305,Whiteman AFB,MO,Johnson,27550F,Johnson County United Way,1.0,65305
65323,65323,394.0,71.0,260.0,0.6598984771573604,8600000US65323,Calhoun,MO,Henry,27090F,"Henry County United Way, Inc.",1.0,65323
65336,65336,2384.0,230.0,1222.0,0.5125838926174496,8600000US65336,Knob Noster,MO,Johnson,27550F,Johnson County United Way,1.0,65336
65350,65350,740.0,107.0,356.0,0.4810810810810811,8600000US65350,Smithton,MO,Pettis,27520F,United Way of Pettis County,1.0,65350
65351,65351,872.0,85.0,511.0,0.5860091743119266,8600000US65351,Sweet Springs,MO,Saline,27375F,United Way of Saline County,1.0,65351
65360,65360,1801.0,143.0,1191.0,0.6612992781787895,8600000US65360,Windsor,MO,Henry,27090F,"Henry County United Way, Inc.",2.0,65360
65401,65401,13051.0,415.0,8246.0,0.6318289786223278,8600000US65401,Rolla,MO,Phelps,27240F,United Way of Greater Kansas City,5.0,65401
65438,65438,1071.0,184.0,794.0,0.7413632119514473,8600000US65438,Birch Tree,MO,Shannon,27600F,Heart of the Ozarks United Way,3.0,65438
65441,65441,2301.0,195.0,1320.0,0.5736636245110821,8600000US65441,Bourbon,MO,Crawford,27500F,"United Way of Greater St. Louis, Inc.",2.0,65441
65449,65449,194.0,102.0,129.0,0.6649484536082474,8600000US65449,Cook Station,MO,Crawford,27500F,"United Way of Greater St. Louis, Inc.",1.0,65449
65453,65453,3413.0,218.0,2395.0,0.70172868444184,8600000US65453,Cuba,MO,Crawford,27500F,"United Way of Greater St. Louis, Inc.",1.0,65453
65466,65466,655.0,89.0,492.0,0.751145038167939,8600000US65466,Eminence,MO,Shannon,27600F,Heart of the Ozarks United Way,7.0,65466
65473,65473,2220.0,286.0,1348.0,0.6072072072072072,8600000US65473,Fort Leonard Wood,MO,Pulaski,27240F,United Way of Greater Kansas City,1.0,65473
65483,65483,1795.0,177.0,1349.0,0.7515320334261838,8600000US65483,Houston,MO,Texas,27540F,United Way of the Ozarks,5.0,65483
65501,65501,60.0,37.0,42.0,0.7,8600000US65501,Jadwin,MO,Dent,27500F,"United Way of Greater St. Louis, Inc.",1.0,65501
65534,65534,312.0,115.0,165.0,0.5288461538461539,8600000US65534,Laquey,MO,Pulaski,27240F,United Way of Greater Kansas City,1.0,65534
65536,65536,11605.0,408.0,7234.0,0.6233520034467902,8600000US65536,Lebanon,MO,Laclede,27540F,United Way of the Ozarks,12.0,65536
65542,65542,1965.0,220.0,1383.0,0.7038167938931298,8600000US65542,Licking,MO,Texas,27240F,United Way of Greater Kansas City,3.0,65542
65548,65548,2231.0,182.0,1574.0,0.7055132227700582,8600000US65548,Mountain View,MO,Howell,27600F,Heart of the Ozarks United Way,3.0,65548
65552,65552,828.0,182.0,477.0,0.5760869565217391,8600000US65552,Plato,MO,Texas,27240F,United Way of Greater Kansas City,2.0,65552
65559,65559,3598.0,311.0,2119.0,0.5889382990550306,8600000US65559,Saint James,MO,Phelps,27500F,"United Way of Greater St. Louis, Inc.",2.0,65559
65560,65560,5927.0,214.0,4074.0,0.6873629154715708,8600000US65560,Salem,MO,Dent,27500F,"United Way of Greater St. Louis, Inc.",22.0,65560
65565,65565,2041.0,219.0,1457.0,0.7138657520823126,8600000US65565,Steelville,MO,Crawford,27500F,"United Way of Greater St. Louis, Inc.",1.0,65565
65567,65567,524.0,101.0,349.0,0.666030534351145,8600000US65567,Stoutland,MO,Laclede,27240F,United Way of Greater Kansas City,1.0,65567
65570,65570,235.0,61.0,156.0,0.6638297872340425,8600000US65570,Success,MO,Texas,27240F,United Way of Greater Kansas City,1.0,65570
65571,65571,774.0,140.0,666.0,0.8604651162790697,8600000US65571,Summersville,MO,Texas,27600F,Heart of the Ozarks United Way,1.0,65571
65583,65583,4546.0,348.0,2138.0,0.4703035635723713,8600000US65583,Waynesville,MO,Pulaski,27240F,United Way of Greater Kansas City,4.0,65583
65584,65584,4003.0,404.0,2104.0,0.52560579565326,8600000US65584,Saint Robert,MO,Pulaski,27240F,United Way of Greater Kansas City,1.0,65584
65588,65588,1001.0,127.0,795.0,0.7942057942057942,8600000US65588,Winona,MO,Shannon,27500F,"United Way of Greater St. Louis, Inc.",9.0,65588
65604,65604,1409.0,160.0,817.0,0.5798438608942512,8600000US65604,Ash Grove,MO,Greene,27540F,United Way of the Ozarks,4.0,65604
65605,65605,5188.0,361.0,3367.0,0.6489976869699307,8600000US65605,Aurora,MO,Lawrence,27540F,United Way of the Ozarks,8.0,65605
65606,65606,1323.0,131.0,1060.0,0.8012093726379441,8600000US65606,Alton,MO,Oregon,27600F,Heart of the Ozarks United Way,2.0,65606
65608,65608,3439.0,227.0,2460.0,0.7153242221576039,8600000US65608,Ava,MO,Douglas,27540F,United Way of the Ozarks,3.0,65608
65610,65610,1880.0,164.0,952.0,0.5063829787234042,8600000US65610,Billings,MO,Christian,27540F,United Way of the Ozarks,4.0,65610
65611,65611,900.0,151.0,619.0,0.6877777777777778,8600000US65611,Blue Eye,MO,Stone,27540F,United Way of the Ozarks,1.0,65611
